date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag1,cpu_usage_lag3,cpu_usage_lag7,rolling_mean_7,rolling_max_7,rolling_min_7,rolling_mean_30,rolling_max_30,rolling_min_30,cpu_utilization
2023-03-05,West US,VM,91,511,438,90.09,0.94,1,6,3,1,1,67.0,63.0,84.0,67.71428571428571,91.0,51.0,73.56666666666666,99.0,51.0,0.9191919191919192
2023-03-05,East US,Container,71,1839,300,90.09,0.94,1,6,3,1,1,91.0,79.0,51.0,70.57142857142857,91.0,58.0,72.9,99.0,51.0,0.7171717171717171
2023-03-05,East US,VM,72,1719,461,90.09,0.94,1,6,3,1,1,71.0,67.0,58.0,72.57142857142857,91.0,63.0,72.1,99.0,51.0,0.7272727272727273
2023-03-05,West US,Storage,98,541,365,90.09,0.94,1,6,3,1,1,72.0,91.0,65.0,77.28571428571429,98.0,63.0,72.53333333333333,99.0,51.0,0.98989898989899
2023-03-05,East US,Storage,84,905,342,90.09,0.94,1,6,3,1,1,98.0,71.0,63.0,80.28571428571429,98.0,67.0,73.43333333333334,99.0,51.0,0.8484848484848485
2023-03-06,Southeast Asia,Container,78,542,453,101.0,0.95,0,0,3,1,0,84.0,72.0,79.0,80.14285714285714,98.0,67.0,73.13333333333334,99.0,51.0,0.7878787878787878
2023-03-06,North Europe,Storage,64,1696,211,101.0,0.95,0,0,3,1,0,78.0,98.0,67.0,79.71428571428571,98.0,64.0,73.53333333333333,99.0,51.0,0.6464646464646465
2023-03-06,Southeast Asia,Storage,67,1488,359,101.0,0.95,0,0,3,1,0,64.0,84.0,91.0,76.28571428571429,98.0,64.0,73.96666666666667,99.0,51.0,0.6767676767676768
2023-03-06,Southeast Asia,VM,77,1042,219,101.0,0.95,0,0,3,1,0,67.0,78.0,71.0,77.14285714285714,98.0,64.0,74.13333333333334,99.0,51.0,0.7777777777777778
2023-03-06,North Europe,Container,81,627,295,101.0,0.95,0,0,3,1,0,77.0,64.0,72.0,78.42857142857143,98.0,64.0,73.93333333333334,99.0,51.0,0.8181818181818182
2023-03-06,North Europe,VM,62,1640,224,101.0,0.95,0,0,3,1,0,81.0,67.0,98.0,73.28571428571429,84.0,62.0,73.3,99.0,51.0,0.6262626262626263
2023-03-06,West US,Storage,65,1321,437,101.0,0.95,0,0,3,1,0,62.0,77.0,84.0,70.57142857142857,81.0,62.0,72.46666666666667,99.0,51.0,0.6565656565656566
2023-03-06,West US,VM,63,1332,309,101.0,0.95,0,0,3,1,0,65.0,81.0,78.0,68.42857142857143,81.0,62.0,71.26666666666667,98.0,51.0,0.6363636363636364
2023-03-06,East US,Container,82,663,294,101.0,0.95,0,0,3,1,0,63.0,62.0,64.0,71.0,82.0,62.0,71.16666666666667,98.0,51.0,0.8282828282828283
2023-03-06,East US,Storage,51,1292,452,101.0,0.95,0,0,3,1,0,82.0,65.0,67.0,68.71428571428571,82.0,51.0,70.83333333333333,98.0,51.0,0.5151515151515151
2023-03-06,East US,VM,69,765,224,101.0,0.95,0,0,3,1,0,51.0,63.0,77.0,67.57142857142857,82.0,51.0,70.43333333333334,98.0,51.0,0.696969696969697
2023-03-06,West US,Container,52,982,224,101.0,0.95,0,0,3,1,0,69.0,82.0,81.0,63.42857142857143,82.0,51.0,69.63333333333334,98.0,51.0,0.5252525252525253
2023-03-07,Southeast Asia,Storage,88,1284,300,84.49,1.01,0,1,3,1,0,52.0,51.0,62.0,67.14285714285714,88.0,51.0,69.93333333333334,98.0,51.0,0.8888888888888888
2023-03-07,Southeast Asia,VM,82,1783,459,84.49,1.01,0,1,3,1,0,88.0,69.0,65.0,69.57142857142857,88.0,51.0,70.86666666666666,98.0,51.0,0.8282828282828283
2023-03-07,North Europe,Container,65,899,451,84.49,1.01,0,1,3,1,0,82.0,52.0,63.0,69.85714285714286,88.0,51.0,70.46666666666667,98.0,51.0,0.6565656565656566
2023-03-07,North Europe,Storage,95,1382,462,84.49,1.01,0,1,3,1,0,65.0,88.0,82.0,71.71428571428571,95.0,51.0,71.46666666666667,98.0,51.0,0.9595959595959596
2023-03-07,North Europe,VM,58,1679,389,84.49,1.01,0,1,3,1,0,95.0,82.0,51.0,72.71428571428571,95.0,52.0,71.23333333333333,98.0,51.0,0.5858585858585859
2023-03-07,Southeast Asia,Container,88,1903,420,84.49,1.01,0,1,3,1,0,58.0,65.0,69.0,75.42857142857143,95.0,52.0,72.33333333333333,98.0,51.0,0.8888888888888888
2023-03-07,West US,Storage,80,1579,282,84.49,1.01,0,1,3,1,0,88.0,95.0,52.0,79.42857142857143,95.0,58.0,72.2,98.0,51.0,0.8080808080808081
2023-03-07,West US,VM,60,1189,452,84.49,1.01,0,1,3,1,0,80.0,58.0,88.0,75.42857142857143,95.0,58.0,72.5,98.0,51.0,0.6060606060606061
2023-03-07,East US,Container,68,1277,329,84.49,1.01,0,1,3,1,0,60.0,88.0,82.0,73.42857142857143,95.0,58.0,72.83333333333333,98.0,51.0,0.6868686868686869
2023-03-07,East US,Storage,68,786,204,84.49,1.01,0,1,3,1,0,68.0,80.0,65.0,73.85714285714286,95.0,58.0,72.93333333333334,98.0,51.0,0.6868686868686869
2023-03-07,East US,VM,51,1583,350,84.49,1.01,0,1,3,1,0,68.0,60.0,95.0,67.57142857142857,88.0,51.0,72.53333333333333,98.0,51.0,0.5151515151515151
2023-03-07,West US,Container,58,1622,348,84.49,1.01,0,1,3,1,0,51.0,68.0,58.0,67.57142857142857,88.0,51.0,71.83333333333333,98.0,51.0,0.5858585858585859
2023-03-08,Southeast Asia,Container,85,964,387,89.38,1.05,0,2,3,1,0,58.0,68.0,88.0,67.14285714285714,85.0,51.0,72.43333333333334,98.0,51.0,0.8585858585858586
2023-03-08,Southeast Asia,Storage,67,672,359,89.38,1.05,0,2,3,1,0,85.0,51.0,80.0,65.28571428571429,85.0,51.0,71.63333333333334,98.0,51.0,0.6767676767676768
2023-03-08,Southeast Asia,VM,94,1736,380,89.38,1.05,0,2,3,1,0,67.0,58.0,60.0,70.14285714285714,94.0,51.0,72.4,98.0,51.0,0.9494949494949495
2023-03-08,North Europe,Container,62,712,441,89.38,1.05,0,2,3,1,0,94.0,85.0,68.0,69.28571428571429,94.0,51.0,72.06666666666666,98.0,51.0,0.6262626262626263
2023-03-08,North Europe,Storage,72,1946,264,89.38,1.05,0,2,3,1,0,62.0,67.0,68.0,69.85714285714286,94.0,51.0,71.2,95.0,51.0,0.7272727272727273
2023-03-08,North Europe,VM,87,1160,337,89.38,1.05,0,2,3,1,0,72.0,94.0,51.0,75.0,94.0,58.0,71.3,95.0,51.0,0.8787878787878788
2023-03-08,West US,Container,51,904,445,89.38,1.05,0,2,3,1,0,87.0,62.0,58.0,74.0,94.0,51.0,70.4,95.0,51.0,0.5151515151515151
2023-03-08,West US,VM,77,1481,213,89.38,1.05,0,2,3,1,0,51.0,72.0,85.0,72.85714285714286,94.0,51.0,70.83333333333333,95.0,51.0,0.7777777777777778
2023-03-08,East US,Container,84,1018,354,89.38,1.05,0,2,3,1,0,77.0,87.0,67.0,75.28571428571429,94.0,51.0,71.4,95.0,51.0,0.8484848484848485
2023-03-08,East US,Storage,99,1586,315,89.38,1.05,0,2,3,1,0,84.0,51.0,94.0,76.0,99.0,51.0,72.13333333333334,99.0,51.0,1.0
2023-03-08,East US,VM,85,623,430,89.38,1.05,0,2,3,1,0,99.0,77.0,62.0,79.28571428571429,99.0,51.0,72.26666666666667,99.0,51.0,0.8585858585858586
2023-03-08,West US,Storage,56,1097,332,89.38,1.05,0,2,3,1,0,85.0,84.0,72.0,77.0,99.0,51.0,72.06666666666666,99.0,51.0,0.5656565656565656
2023-03-09,North Europe,Storage,58,924,328,90.81,1.15,0,3,3,1,0,56.0,99.0,87.0,72.85714285714286,99.0,51.0,71.83333333333333,99.0,51.0,0.5858585858585859
2023-03-09,Southeast Asia,Storage,99,731,476,90.81,1.15,0,3,3,1,0,58.0,85.0,51.0,79.71428571428571,99.0,56.0,73.03333333333333,99.0,51.0,1.0
2023-03-09,Southeast Asia,VM,78,1620,209,90.81,1.15,0,3,3,1,0,99.0,56.0,77.0,79.85714285714286,99.0,56.0,72.9,99.0,51.0,0.7878787878787878
2023-03-09,Southeast Asia,Container,77,1214,446,90.81,1.15,0,3,3,1,0,78.0,58.0,84.0,78.85714285714286,99.0,56.0,73.76666666666667,99.0,51.0,0.7777777777777778
2023-03-09,North Europe,Container,51,1071,247,90.81,1.15,0,3,3,1,0,77.0,99.0,99.0,72.0,99.0,51.0,73.16666666666667,99.0,51.0,0.5151515151515151
2023-03-09,North Europe,VM,90,691,216,90.81,1.15,0,3,3,1,0,51.0,78.0,85.0,72.71428571428571,99.0,51.0,74.43333333333334,99.0,51.0,0.9090909090909091
2023-03-09,East US,Container,83,1123,451,90.81,1.15,0,3,3,1,0,90.0,77.0,56.0,76.57142857142857,99.0,51.0,74.26666666666667,99.0,51.0,0.8383838383838383
2023-03-09,West US,Storage,90,1959,241,90.81,1.15,0,3,3,1,0,83.0,51.0,58.0,81.14285714285714,99.0,51.0,74.53333333333333,99.0,51.0,0.9090909090909091
2023-03-09,West US,VM,67,1243,426,90.81,1.15,0,3,3,1,0,90.0,90.0,99.0,76.57142857142857,90.0,51.0,74.6,99.0,51.0,0.6767676767676768
2023-03-09,East US,Storage,75,1009,395,90.81,1.15,0,3,3,1,0,67.0,83.0,78.0,76.14285714285714,90.0,51.0,73.93333333333334,99.0,51.0,0.7575757575757576
2023-03-09,East US,VM,60,1202,455,90.81,1.15,0,3,3,1,0,75.0,90.0,77.0,73.71428571428571,90.0,51.0,74.0,99.0,51.0,0.6060606060606061
2023-03-09,West US,Container,70,1053,312,90.81,1.15,0,3,3,1,0,60.0,67.0,51.0,76.42857142857143,90.0,60.0,73.4,99.0,51.0,0.7070707070707071
2023-03-10,Southeast Asia,Container,92,941,460,92.17,0.97,0,4,3,1,0,70.0,75.0,90.0,76.71428571428571,92.0,60.0,73.8,99.0,51.0,0.9292929292929293
2023-03-10,Southeast Asia,Storage,56,998,227,92.17,0.97,0,4,3,1,0,92.0,60.0,83.0,72.85714285714286,92.0,56.0,73.66666666666667,99.0,51.0,0.5656565656565656
2023-03-10,Southeast Asia,VM,60,935,410,92.17,0.97,0,4,3,1,0,56.0,70.0,90.0,68.57142857142857,92.0,56.0,73.4,99.0,51.0,0.6060606060606061
2023-03-10,North Europe,Container,89,865,427,92.17,0.97,0,4,3,1,0,60.0,92.0,67.0,71.71428571428571,92.0,56.0,74.1,99.0,51.0,0.898989898989899
2023-03-10,North Europe,Storage,54,647,476,92.17,0.97,0,4,3,1,0,89.0,56.0,75.0,68.71428571428571,92.0,54.0,74.2,99.0,51.0,0.5454545454545454
2023-03-10,North Europe,VM,73,1163,216,92.17,0.97,0,4,3,1,0,54.0,60.0,60.0,70.57142857142857,92.0,54.0,74.7,99.0,51.0,0.7373737373737373
2023-03-10,West US,Container,72,542,308,92.17,0.97,0,4,3,1,0,73.0,89.0,70.0,70.85714285714286,92.0,54.0,74.26666666666667,99.0,51.0,0.7272727272727273
2023-03-10,West US,Storage,86,1531,399,92.17,0.97,0,4,3,1,0,72.0,54.0,92.0,70.0,89.0,54.0,74.9,99.0,51.0,0.8686868686868687
2023-03-10,West US,VM,68,1080,286,92.17,0.97,0,4,3,1,0,86.0,73.0,56.0,71.71428571428571,89.0,54.0,74.03333333333333,99.0,51.0,0.6868686868686869
2023-03-10,East US,Container,66,1455,372,92.17,0.97,0,4,3,1,0,68.0,72.0,60.0,72.57142857142857,89.0,54.0,74.16666666666667,99.0,51.0,0.6666666666666666
2023-03-10,East US,Storage,57,1444,278,92.17,0.97,0,4,3,1,0,66.0,86.0,89.0,68.0,86.0,54.0,73.66666666666667,99.0,51.0,0.5757575757575758
2023-03-10,East US,VM,83,1275,413,92.17,0.97,0,4,3,1,0,57.0,68.0,54.0,72.14285714285714,86.0,57.0,73.53333333333333,99.0,51.0,0.8383838383838383
2023-03-11,Southeast Asia,Storage,60,1021,470,108.14,0.88,1,5,3,1,1,83.0,66.0,73.0,70.28571428571429,86.0,57.0,73.83333333333333,99.0,51.0,0.6060606060606061
2023-03-11,Southeast Asia,VM,81,1391,425,108.14,0.88,1,5,3,1,1,60.0,57.0,72.0,71.57142857142857,86.0,57.0,73.96666666666667,99.0,51.0,0.8181818181818182
2023-03-11,North Europe,Container,81,850,487,108.14,0.88,1,5,3,1,1,81.0,83.0,86.0,70.85714285714286,83.0,57.0,73.86666666666666,99.0,51.0,0.8181818181818182
2023-03-11,North Europe,Storage,61,1269,468,108.14,0.88,1,5,3,1,1,81.0,60.0,68.0,69.85714285714286,83.0,57.0,72.6,99.0,51.0,0.6161616161616161
2023-03-11,North Europe,VM,99,648,363,108.14,0.88,1,5,3,1,1,61.0,81.0,66.0,74.57142857142857,99.0,57.0,73.06666666666666,99.0,51.0,1.0
2023-03-11,Southeast Asia,Container,66,1435,382,108.14,0.88,1,5,3,1,1,99.0,81.0,57.0,75.85714285714286,99.0,60.0,73.4,99.0,51.0,0.6666666666666666
2023-03-11,West US,Storage,85,1905,277,108.14,0.88,1,5,3,1,1,66.0,61.0,83.0,76.14285714285714,99.0,60.0,74.3,99.0,51.0,0.8585858585858586
2023-03-11,West US,VM,89,1420,248,108.14,0.88,1,5,3,1,1,85.0,99.0,60.0,80.28571428571429,99.0,61.0,73.96666666666667,99.0,51.0,0.898989898989899
2023-03-11,East US,Container,66,1746,335,108.14,0.88,1,5,3,1,1,89.0,66.0,81.0,78.14285714285714,99.0,61.0,73.56666666666666,99.0,51.0,0.6666666666666666
2023-03-11,East US,Storage,59,1491,419,108.14,0.88,1,5,3,1,1,66.0,85.0,81.0,75.0,99.0,59.0,72.96666666666667,99.0,51.0,0.5959595959595959
2023-03-11,East US,VM,54,849,207,108.14,0.88,1,5,3,1,1,59.0,89.0,61.0,74.0,99.0,54.0,73.06666666666666,99.0,54.0,0.5454545454545454
2023-03-11,West US,Container,90,668,416,108.14,0.88,1,5,3,1,1,54.0,66.0,99.0,72.71428571428571,90.0,54.0,73.06666666666666,99.0,54.0,0.9090909090909091
2023-03-12,Southeast Asia,Storage,81,702,455,102.27,1.13,1,6,3,1,1,90.0,59.0,66.0,74.85714285714286,90.0,54.0,73.0,99.0,54.0,0.8181818181818182
2023-03-12,Southeast Asia,VM,56,1162,435,102.27,1.13,1,6,3,1,1,81.0,54.0,85.0,70.71428571428571,90.0,54.0,71.86666666666666,99.0,54.0,0.5656565656565656
2023-03-12,North Europe,Container,57,801,437,102.27,1.13,1,6,3,1,1,56.0,90.0,89.0,66.14285714285714,90.0,54.0,71.53333333333333,99.0,54.0,0.5757575757575758
2023-03-12,North Europe,Storage,70,1920,348,102.27,1.13,1,6,3,1,1,57.0,81.0,66.0,66.71428571428571,90.0,54.0,71.36666666666666,99.0,54.0,0.7070707070707071
2023-03-12,North Europe,VM,90,1442,217,102.27,1.13,1,6,3,1,1,70.0,56.0,59.0,71.14285714285714,90.0,54.0,72.36666666666666,99.0,54.0,0.9090909090909091
2023-03-12,Southeast Asia,Container,71,1161,434,102.27,1.13,1,6,3,1,1,90.0,57.0,54.0,73.57142857142857,90.0,56.0,72.4,99.0,54.0,0.7171717171717171
2023-03-12,West US,Storage,81,1745,318,102.27,1.13,1,6,3,1,1,71.0,70.0,90.0,72.28571428571429,90.0,56.0,72.03333333333333,99.0,54.0,0.8181818181818182
2023-03-12,West US,VM,98,1387,321,102.27,1.13,1,6,3,1,1,81.0,90.0,81.0,74.71428571428571,98.0,56.0,73.43333333333334,99.0,54.0,0.98989898989899
2023-03-12,East US,Container,93,1811,373,102.27,1.13,1,6,3,1,1,98.0,71.0,56.0,80.0,98.0,57.0,74.53333333333333,99.0,54.0,0.9393939393939394
2023-03-12,East US,Storage,74,1289,412,102.27,1.13,1,6,3,1,1,93.0,81.0,57.0,82.42857142857143,98.0,70.0,74.03333333333333,99.0,54.0,0.7474747474747475
2023-03-12,East US,VM,58,987,323,102.27,1.13,1,6,3,1,1,74.0,98.0,70.0,80.71428571428571,98.0,58.0,74.16666666666667,99.0,54.0,0.5858585858585859
2023-03-12,West US,Container,88,996,467,102.27,1.13,1,6,3,1,1,58.0,93.0,90.0,80.42857142857143,98.0,58.0,74.66666666666667,99.0,54.0,0.8888888888888888
2023-03-13,Southeast Asia,Container,57,628,460,83.93,1.02,0,0,3,1,0,88.0,74.0,71.0,78.42857142857143,98.0,57.0,74.16666666666667,99.0,54.0,0.5757575757575758
2023-03-13,Southeast Asia,Storage,91,1709,343,83.93,1.02,0,0,3,1,0,57.0,58.0,81.0,79.85714285714286,98.0,57.0,74.33333333333333,99.0,54.0,0.9191919191919192
2023-03-13,Southeast Asia,VM,86,1634,335,83.93,1.02,0,0,3,1,0,91.0,88.0,98.0,78.14285714285714,93.0,57.0,74.93333333333334,99.0,54.0,0.8686868686868687
2023-03-13,North Europe,Container,88,607,480,83.93,1.02,0,0,3,1,0,86.0,57.0,93.0,77.42857142857143,91.0,57.0,75.66666666666667,99.0,54.0,0.8888888888888888
2023-03-13,North Europe,Storage,68,522,229,83.93,1.02,0,0,3,1,0,88.0,91.0,74.0,76.57142857142857,91.0,57.0,76.03333333333333,99.0,54.0,0.6868686868686869
2023-03-13,North Europe,VM,82,1195,202,83.93,1.02,0,0,3,1,0,68.0,86.0,58.0,80.0,91.0,57.0,76.0,99.0,54.0,0.8282828282828283
2023-03-13,West US,Container,92,920,388,83.93,1.02,0,0,3,1,0,82.0,88.0,88.0,80.57142857142857,92.0,57.0,77.06666666666666,99.0,54.0,0.9292929292929293
2023-03-13,West US,VM,99,1986,287,83.93,1.02,0,0,3,1,0,92.0,68.0,57.0,86.57142857142857,99.0,68.0,77.66666666666667,99.0,54.0,1.0
2023-03-13,East US,Container,78,712,482,83.93,1.02,0,0,3,1,0,99.0,82.0,91.0,84.71428571428571,99.0,68.0,77.56666666666666,99.0,54.0,0.7878787878787878
2023-03-13,East US,Storage,62,1989,457,83.93,1.02,0,0,3,1,0,78.0,92.0,86.0,81.28571428571429,99.0,62.0,77.6,99.0,54.0,0.6262626262626263
2023-03-13,East US,VM,74,1033,484,83.93,1.02,0,0,3,1,0,62.0,99.0,88.0,79.28571428571429,99.0,62.0,76.76666666666667,99.0,54.0,0.7474747474747475
2023-03-13,West US,Storage,93,960,477,83.93,1.02,0,0,3,1,0,74.0,78.0,68.0,82.85714285714286,99.0,62.0,77.66666666666667,99.0,54.0,0.9393939393939394
2023-03-14,North Europe,Storage,61,708,213,102.6,1.08,0,1,3,1,0,93.0,62.0,82.0,79.85714285714286,99.0,61.0,76.86666666666666,99.0,54.0,0.6161616161616161
2023-03-14,Southeast Asia,Storage,68,1624,385,102.6,1.08,0,1,3,1,0,61.0,74.0,92.0,76.42857142857143,99.0,61.0,76.16666666666667,99.0,54.0,0.6868686868686869
2023-03-14,Southeast Asia,VM,60,1514,269,102.6,1.08,0,1,3,1,0,68.0,93.0,99.0,70.85714285714286,93.0,60.0,75.96666666666667,99.0,54.0,0.6060606060606061
2023-03-14,North Europe,Container,83,1960,219,102.6,1.08,0,1,3,1,0,60.0,61.0,78.0,71.57142857142857,93.0,60.0,76.76666666666667,99.0,54.0,0.8383838383838383
2023-03-14,North Europe,VM,91,1101,253,102.6,1.08,0,1,3,1,0,83.0,68.0,62.0,75.71428571428571,93.0,60.0,78.0,99.0,56.0,0.9191919191919192
2023-03-14,Southeast Asia,Container,53,1904,331,102.6,1.08,0,1,3,1,0,91.0,60.0,74.0,72.71428571428571,93.0,53.0,76.76666666666667,99.0,53.0,0.5353535353535354
2023-03-14,West US,Storage,90,611,212,102.6,1.08,0,1,3,1,0,53.0,83.0,93.0,72.28571428571429,91.0,53.0,77.06666666666666,99.0,53.0,0.9090909090909091
2023-03-14,East US,VM,52,948,303,102.6,1.08,0,1,3,1,0,90.0,91.0,61.0,71.0,91.0,52.0,76.93333333333334,99.0,52.0,0.5252525252525253
2023-03-14,East US,Storage,84,1747,209,102.6,1.08,0,1,3,1,0,52.0,53.0,68.0,73.28571428571429,91.0,52.0,77.83333333333333,99.0,52.0,0.8484848484848485
2023-03-14,West US,Container,58,999,285,102.6,1.08,0,1,3,1,0,84.0,90.0,60.0,73.0,91.0,52.0,77.43333333333334,99.0,52.0,0.5858585858585859
2023-03-14,West US,VM,76,1422,265,102.6,1.08,0,1,3,1,0,58.0,52.0,83.0,72.0,91.0,52.0,76.96666666666667,99.0,52.0,0.7676767676767676
2023-03-14,East US,Container,70,801,430,102.6,1.08,0,1,3,1,0,76.0,84.0,91.0,69.0,90.0,52.0,76.93333333333334,99.0,52.0,0.7070707070707071
2023-03-15,Southeast Asia,Storage,61,1041,316,87.63,0.87,0,2,3,1,0,70.0,58.0,53.0,70.14285714285714,90.0,52.0,76.26666666666667,99.0,52.0,0.6161616161616161
2023-03-15,Southeast Asia,VM,71,1163,308,87.63,0.87,0,2,3,1,0,61.0,76.0,90.0,67.42857142857143,84.0,52.0,75.36666666666666,99.0,52.0,0.7171717171717171
2023-03-15,North Europe,Container,68,1842,410,87.63,0.87,0,2,3,1,0,71.0,70.0,52.0,69.71428571428571,84.0,58.0,74.53333333333333,99.0,52.0,0.6868686868686869
2023-03-15,North Europe,Storage,83,1093,358,87.63,0.87,0,2,3,1,0,68.0,61.0,84.0,69.57142857142857,83.0,58.0,74.83333333333333,99.0,52.0,0.8383838383838383
2023-03-15,North Europe,VM,53,1265,223,87.63,0.87,0,2,3,1,0,83.0,71.0,58.0,68.85714285714286,83.0,53.0,74.66666666666667,99.0,52.0,0.5353535353535354
2023-03-15,Southeast Asia,Container,80,1367,391,87.63,0.87,0,2,3,1,0,53.0,68.0,76.0,69.42857142857143,83.0,53.0,74.4,99.0,52.0,0.8080808080808081
2023-03-15,West US,Storage,56,1015,420,87.63,0.87,0,2,3,1,0,80.0,83.0,70.0,67.42857142857143,83.0,53.0,74.36666666666666,99.0,52.0,0.5656565656565656
2023-03-15,West US,VM,94,1543,472,87.63,0.87,0,2,3,1,0,56.0,53.0,61.0,72.14285714285714,94.0,53.0,74.46666666666667,99.0,52.0,0.9494949494949495
2023-03-15,East US,Container,87,1441,459,87.63,0.87,0,2,3,1,0,94.0,80.0,71.0,74.42857142857143,94.0,53.0,74.5,99.0,52.0,0.8787878787878788
2023-03-15,East US,Storage,75,1992,401,87.63,0.87,0,2,3,1,0,87.0,56.0,68.0,75.42857142857143,94.0,53.0,74.06666666666666,99.0,52.0,0.7575757575757576
2023-03-15,East US,VM,69,1035,426,87.63,0.87,0,2,3,1,0,75.0,94.0,83.0,73.42857142857143,94.0,53.0,74.1,99.0,52.0,0.696969696969697
2023-03-15,West US,Container,63,835,385,87.63,0.87,0,2,3,1,0,69.0,87.0,53.0,74.85714285714286,94.0,56.0,73.46666666666667,99.0,52.0,0.6363636363636364
2023-03-16,Southeast Asia,Container,59,549,458,105.22,1.03,0,3,3,1,0,63.0,75.0,80.0,71.85714285714286,94.0,56.0,72.36666666666666,99.0,52.0,0.5959595959595959
2023-03-16,Southeast Asia,Storage,65,1336,260,105.22,1.03,0,3,3,1,0,59.0,69.0,56.0,73.14285714285714,94.0,59.0,71.23333333333333,94.0,52.0,0.6565656565656566
2023-03-16,Southeast Asia,VM,60,636,289,105.22,1.03,0,3,3,1,0,65.0,63.0,94.0,68.28571428571429,87.0,59.0,70.63333333333334,94.0,52.0,0.6060606060606061
2023-03-16,North Europe,Container,96,577,323,105.22,1.03,0,3,3,1,0,60.0,59.0,87.0,69.57142857142857,96.0,59.0,71.76666666666667,96.0,52.0,0.9696969696969697
2023-03-16,North Europe,Storage,96,898,397,105.22,1.03,0,3,3,1,0,96.0,65.0,75.0,72.57142857142857,96.0,59.0,72.5,96.0,52.0,0.9696969696969697
2023-03-16,North Europe,VM,53,1159,439,105.22,1.03,0,3,3,1,0,96.0,60.0,69.0,70.28571428571429,96.0,53.0,71.16666666666667,96.0,52.0,0.5353535353535354
2023-03-16,West US,Container,94,660,397,105.22,1.03,0,3,3,1,0,53.0,96.0,63.0,74.71428571428571,96.0,53.0,72.26666666666667,96.0,52.0,0.9494949494949495
2023-03-16,West US,VM,98,1262,450,105.22,1.03,0,3,3,1,0,94.0,96.0,59.0,80.28571428571429,98.0,53.0,73.26666666666667,98.0,52.0,0.98989898989899
2023-03-16,East US,Container,98,1706,345,105.22,1.03,0,3,3,1,0,98.0,53.0,65.0,85.0,98.0,53.0,74.53333333333333,98.0,52.0,0.98989898989899
2023-03-16,East US,VM,68,931,372,105.22,1.03,0,3,3,1,0,98.0,94.0,60.0,86.14285714285714,98.0,53.0,74.03333333333333,98.0,52.0,0.6868686868686869
2023-03-16,West US,Storage,96,1470,317,105.22,1.03,0,3,3,1,0,68.0,98.0,96.0,86.14285714285714,98.0,53.0,74.2,98.0,52.0,0.9696969696969697
2023-03-16,East US,Storage,85,1873,382,105.22,1.03,0,3,3,1,0,96.0,98.0,96.0,84.57142857142857,98.0,53.0,75.26666666666667,98.0,52.0,0.8585858585858586
2023-03-17,Southeast Asia,Container,80,1484,235,102.5,1.03,0,4,3,1,0,85.0,68.0,53.0,88.42857142857143,98.0,68.0,74.93333333333334,98.0,52.0,0.8080808080808081
2023-03-17,North Europe,VM,75,1783,325,102.5,1.03,0,4,3,1,0,80.0,96.0,94.0,85.71428571428571,98.0,68.0,75.7,98.0,53.0,0.7575757575757576
2023-03-17,Southeast Asia,Storage,95,1887,387,102.5,1.03,0,4,3,1,0,75.0,85.0,98.0,85.28571428571429,98.0,68.0,76.06666666666666,98.0,53.0,0.9595959595959596
2023-03-17,Southeast Asia,VM,55,1308,381,102.5,1.03,0,4,3,1,0,95.0,80.0,98.0,79.14285714285714,96.0,55.0,75.96666666666667,98.0,53.0,0.5555555555555556
2023-03-17,North Europe,Container,73,1836,299,102.5,1.03,0,4,3,1,0,55.0,75.0,68.0,79.85714285714286,96.0,55.0,75.86666666666666,98.0,53.0,0.7373737373737373
2023-03-17,North Europe,Storage,88,1818,328,102.5,1.03,0,4,3,1,0,73.0,95.0,96.0,78.71428571428571,95.0,55.0,76.46666666666667,98.0,53.0,0.8888888888888888
2023-03-17,West US,Container,54,855,269,102.5,1.03,0,4,3,1,0,88.0,55.0,85.0,74.28571428571429,95.0,54.0,76.23333333333333,98.0,53.0,0.5454545454545454
2023-03-17,West US,VM,95,1421,268,102.5,1.03,0,4,3,1,0,54.0,73.0,80.0,76.42857142857143,95.0,54.0,77.03333333333333,98.0,53.0,0.9595959595959596
2023-03-17,East US,Container,68,1949,234,102.5,1.03,0,4,3,1,0,95.0,88.0,75.0,75.42857142857143,95.0,54.0,77.03333333333333,98.0,53.0,0.6868686868686869
2023-03-17,East US,Storage,94,1209,250,102.5,1.03,0,4,3,1,0,68.0,54.0,95.0,75.28571428571429,95.0,54.0,77.4,98.0,53.0,0.9494949494949495
2023-03-17,East US,VM,62,753,317,102.5,1.03,0,4,3,1,0,94.0,95.0,55.0,76.28571428571429,95.0,54.0,77.7,98.0,53.0,0.6262626262626263
2023-03-17,West US,Storage,78,548,273,102.5,1.03,0,4,3,1,0,62.0,68.0,73.0,77.0,95.0,54.0,77.63333333333334,98.0,53.0,0.7878787878787878
2023-03-18,Southeast Asia,Storage,60,1671,342,93.2,1.02,1,5,3,1,1,78.0,94.0,88.0,73.0,95.0,54.0,77.76666666666667,98.0,53.0,0.6060606060606061
2023-03-18,Southeast Asia,VM,55,1138,359,93.2,1.02,1,5,3,1,1,60.0,62.0,54.0,73.14285714285714,95.0,55.0,76.46666666666667,98.0,53.0,0.5555555555555556
2023-03-18,North Europe,Container,53,1189,206,93.2,1.02,1,5,3,1,1,55.0,78.0,95.0,67.14285714285714,94.0,53.0,75.33333333333333,98.0,53.0,0.5353535353535354
